fixed acidity,volatile acidity,critric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
9.948032234248398,0.24,1.7716341794560306,1.0,0.200074118286915,61.14004239779562,394.1575802970643,0.993,2.9743741177541225,0.9182315457080586,11.34142664262039,5.0
6.235026045833379,0.28,0.10177978605869764,8.7,0.09689234676654979,123.3522722883515,209.15767991761854,0.9961,2.971557610741712,0.8966740463699574,10.438753736276785,5.0
9.677190726674587,0.27,0.4357788752804709,1.1,0.3062197835615887,249.91654756862604,410.1383943381875,0.9914,3.2073948449750516,0.4342121689828424,8.348087378430945,6.0
10.735610810139391,0.32,0.030624445760473917,2.0,0.3068654805474209,43.33327936974348,113.51261554469873,0.9906,3.1911934527134997,0.34928655951123533,9.539850366512027,5.0
8.772436456398221,0.24,1.761053473518907,10.4,0.2414236783806642,190.93473563145787,410.8744781001653,0.9974,3.0770491675789367,0.24218455695732205,12.503606815224705,6.0
7.262869769315801,0.14,0.7483031031310503,1.1,0.08098714234837832,230.86730861930263,177.28481869118008,0.9934,3.6563967274879356,0.2988301890001879,10.022583211635864,6.0
5.989825456334508,0.25,0.5636108226337521,2.05,0.3014928110366002,110.76015125985678,62.4579103502585,0.992,3.381933595268842,1.0708056828051722,13.153511076449936,6.0
14.20218597650816,0.12,0.28785220135387507,1.5,0.002406879740076839,148.9226461647637,293.97973576068466,0.9939,3.13401539402384,0.49345116073395223,11.642577284425414,6.0
8.440656233717922,0.27,0.4503150936296541,14.95,0.1585575923909377,101.99623358516905,203.60704648824535,0.9962,3.4860539406282336,1.0071507488594582,11.765053574693068,7.0
9.361934482939084,0.28,0.5187820442105534,1.7,0.284769284235555,24.030081815677125,290.51640578858627,0.9905,3.169135729548963,1.07058099154466,10.648137581649312,6.0
3.2315947957166022,0.39,0.20154567192192813,5.4,0.32864366530509853,23.012468256707123,102.42213751612546,0.9934,3.2576189173578656,0.6389500713749553,11.357965933392256,5.0
9.097223109357506,0.33,0.5716972043854981,1.2,0.19242545492017096,210.04069403811187,248.14830206620874,0.9906,3.075959997347705,0.5155794621002621,13.356152981326668,6.0
3.0693628490129177,0.24,0.8990946776896392,17.95,0.012516011451841015,267.68996629699035,443.4430671921273,0.9999,3.2747991280910647,0.3425225013262844,14.00932645407171,6.0
4.725221131147144,0.24,0.39014966041996274,17.95,0.07825625146157295,41.72749660239596,373.2262693343832,0.9999,2.932248929136082,0.5266129949204187,8.82539918771255,4.0
8.673923104168876,0.23,1.0098804079253385,2.5,0.3241218944096578,156.01552314134318,347.9834556583139,0.9937,3.00148818178213,0.6912389664698686,9.468190491894555,5.0
7.5281692892711565,0.24,0.6850075415420782,2.9,0.2956519339044069,193.31118666866533,152.65428109148408,0.9937,2.9656927439288454,0.7705707836369428,14.156265226097279,6.0
3.650102383753714,0.31,0.29631336783531775,7.4,0.04875197446916626,219.0627027134664,273.88410400502767,0.9954,3.2792008914727333,0.23926880816683366,13.081026301928937,6.0
10.050342097572832,0.24,1.3224106559419726,1.4,0.15328146737088952,128.4966964881097,81.37017370392303,0.9934,3.305696122192963,0.4356505299562289,9.896305625019743,6.0
4.968038684903535,0.23,0.25786448462969186,1.4,0.13334024742249936,241.63027406152204,153.67415795883755,0.9934,2.8411642073404297,0.9843653388090169,12.827999548209704,6.0
9.687962849297618,0.18,0.978454505656588,1.4,0.30339632601299454,248.83391763121486,288.02957006183544,0.9931,3.0536345893481074,0.829859470108479,13.686008314950701,7.0
4.7309486592229,0.45,0.5344923034771581,4.4,0.015539547354747465,152.6362619559904,22.424688675063017,0.9940000000000001,3.466775663810905,0.48413022018934215,10.183906160715999,5.0
14.247685016354696,0.46,0.5464234981731974,4.4,0.3376968109826038,10.645519231161098,79.44439742787955,0.9939,3.046700431772156,0.5619012401330647,8.381510812755678,5.0
12.2517596582373,0.31,1.4902487568059744,7.4,0.11285882218040368,181.68837319920843,200.24882789622453,0.9954,3.4302327461754456,0.4359818909554227,9.287883653913138,6.0
14.483197468192865,0.19,1.3110144277685754,5.0,0.22775983938947367,250.3150256370227,362.76928683172343,0.995,3.0624806977360413,0.8013621712128163,12.590616153481955,7.0
4.694733172997994,0.19,0.23811289541454247,1.6,0.029038140670280335,235.55864060597494,405.7105039313961,0.9917,3.081190223818906,0.8191251808676779,13.96099846176769,6.0
6.664712499452383,0.25,0.2314488934683426,1.1,0.15793184918098094,11.196885085990836,404.51671822534746,0.9914,3.615381541629787,0.789999802161577,10.428364823156505,5.0
3.4750754907355397,0.16,1.6652951885609726,1.1,0.3160471091447227,167.33783005687133,441.936588101158,0.991,2.9059155829685936,0.7606560109006182,12.089463570346489,6.0
6.321404337500304,0.18,0.2063003725189123,1.0,0.10639525139236919,74.40505174270717,98.61776711635183,0.9911,3.686581446230636,0.57469794039092,11.052110648538207,6.0
12.678150061387246,0.2,0.16761347895061351,0.9,0.13061132174125487,214.93366600775929,217.46294971321655,0.993,3.6819068056842728,0.8670452948019777,8.606603672122343,7.0
5.128116423339048,0.25,0.713130792161006,1.3,0.06489325483227393,131.8702736463657,220.8639423260303,0.9908,2.937019400727379,0.6919833902454504,11.296536973254899,6.0
4.854846176529476,0.21,0.44443562949490795,11.9,0.19864132909279378,83.2736251250798,111.42950993001651,0.9962,3.0926152380745946,0.578286408263057,9.767572708684892,5.0
14.45662386842874,0.19,1.3160634356189866,12.4,0.3182241570293653,230.4827924624467,50.61668418458852,0.9972,2.7373892763303607,0.680225645353356,13.810437952801905,7.0
4.8546168010685165,0.38,1.0186839588529404,4.6,0.05697944745447459,240.67195497946625,49.17865255903106,0.9931,3.6986511462699276,0.4462357589355611,11.031301760253692,6.0
13.006671529814781,0.2,0.4084153343081499,1.2,0.1229759614799165,144.1754149246674,110.49758498399831,0.9926,2.902802788085338,0.7664601519964417,8.373242365600076,6.0
3.4927536752616897,0.22,1.1229143097314174,4.9,0.15608439017315412,99.50887932744448,171.32625556514915,0.9951,3.4127006627026804,0.32039606543888655,9.204270238908498,5.0
7.634202340029939,0.19,0.1990627836246589,12.4,0.07952778016983476,5.13244536204291,347.14151286918303,0.9972,2.972260139329407,0.4030230664578548,12.054462345400058,5.0
7.19510762356431,0.47,0.456288276369103,1.1,0.32643899410848065,268.1598878289476,87.50315402482785,0.991,3.0051182820447546,0.45251378491154903,10.224843199413245,6.0
7.100493513005446,0.38,1.40970972851413,4.6,0.07698130419234361,80.97748908467292,364.5796314107515,0.9931,3.0347745517890674,0.31600230666374474,11.263661481364705,5.0
12.797556680570764,0.24,0.75567821589254,1.4,0.041391046592863294,190.2136577667484,252.81493523667652,0.9927,3.8009618666672838,0.6425723280657349,11.777826774021861,7.0
8.71121889758074,0.35,0.9959403071020808,1.2,0.0587333784365564,29.916656312461907,134.75821291871839,0.9934,2.8724646211908347,0.45248131267027014,12.35660685118852,5.0
12.394683474268843,0.26,0.6611165019737517,6.4,0.21455115332244462,268.08599061863066,15.76775704854088,0.9903,2.9026359834617006,0.6285635373000821,11.163779155764312,7.0
8.650081503706142,0.25,1.0445356328742696,1.2,0.25277414038791124,37.3667087556294,396.81174141879484,0.992,3.179592895339413,0.8721146551102352,10.978026092770678,5.0
12.808128082297701,0.23,0.7060590111818361,2.1,0.2912938990705464,43.704137067842986,93.0345012319926,0.9926,2.8480305309619602,0.2598198467105277,11.667791713825286,5.0
13.578811183867277,0.24,0.08520908253729347,10.1,0.049317519345382,222.7349008134269,272.6406378994917,0.9962,3.6993113513164806,0.899538523046347,10.665653547091967,7.0
8.275156772155675,0.27,1.2504535870847948,7.8,0.15624450701172596,171.64616297302248,295.1601653480728,0.9956,3.002388180892877,0.9298136514963965,11.610219624972787,6.0
12.372763173509773,0.3,0.7790048419581416,4.6,0.1793485600178696,36.215057641973175,323.1137618323105,0.9958,3.4014233053066736,1.0648071745319256,8.264284734966216,5.0
12.776893923092368,0.27,0.7502327295752034,4.8,0.19105939322193763,47.6671225299535,228.4824662203643,0.9964,2.742090284753541,0.6586131538645861,10.09571991231587,5.0
6.548146987710089,0.23,1.6599965935784822,1.0,0.20672049082566932,261.2302939539693,440.92904574253913,0.9941,3.2580149676808796,0.8861220681028856,12.767912107758667,6.0
4.486520091682872,0.23,0.9434435487701368,2.1,0.3225909123376824,241.47044698603753,17.850740290821,0.9926,3.4367484998574813,0.4890649867688315,13.44200678713142,6.0
5.227462328939863,0.24,0.21787137432177944,10.1,0.2347158464387389,63.7965448977192,301.0480318496953,0.9962,3.2806111225161176,0.8531291272268321,8.529928205284447,5.0
8.232717523192974,0.18,0.7406310160234905,1.4,0.0032578584641139215,38.25550520560429,167.11491319646606,0.9898,3.7421133734819367,0.675892219943656,9.270066875414336,6.0
4.433608884134543,0.32,1.4185315328913806,1.3,0.01136287525685011,124.13413302187153,310.60587221761466,0.9912,2.9683687347908108,0.6218035107421667,13.741650127029587,6.0
9.357589701094597,0.18,1.6512489496775524,8.8,0.22151213969609096,214.5564458841649,344.4708137972933,0.9961,3.3657240776248734,0.9196005941788843,9.036768871498815,6.0
12.953053937009308,0.54,1.6804479012166276,5.4,0.30808434879476143,69.44481858994307,376.1595063362847,0.9949,2.7747833584752426,0.30568995480288164,10.891028930905392,5.0
8.822413835837217,0.22,1.511886834333333,1.4,0.11730333888939339,50.55331080859041,127.1883935827101,0.9929,2.9249444421086133,0.7162720598632197,8.83290254853903,5.0
12.812808020421649,0.2,0.9590825068260387,16.0,0.24914229178906525,207.94067640782853,26.662724920308982,0.9985,3.1104410939027742,1.0263448580445074,13.311304377650858,7.0
10.876699470473019,0.34,0.3980410847593239,6.1,0.16123462707907277,62.121773162287674,393.9899156262893,0.9946,3.8249071607088228,1.0596547318945901,10.93055172860175,6.0
10.692516373820286,0.22,1.6967378689010166,8.2,0.32509221433162316,111.78000270404468,294.06919388124027,0.9966,3.1885240066139895,0.4840641676465337,13.154859469959376,6.0
7.144187102451122,0.43,0.05667426166189254,11.8,0.18136134667381792,151.66413630586567,344.8461008013383,0.9974,3.6126720789413387,0.8079865784127813,11.256851822582776,6.0
11.431907388579898,0.44,0.33548069902175665,11.8,0.05011261062642864,141.62108713439443,206.49578788332212,0.9975,3.734348987422069,1.0238368960559194,11.621549244016167,7.0
12.719287004774433,0.39,1.1377463507724692,11.0,0.22263295949426531,144.98764543449383,54.04761731894749,0.9974,2.971355790505945,0.9349987529431966,8.127040004924034,6.0
4.886035017408211,0.25,1.690360790814214,13.3,0.049883174826297214,105.82159272651013,365.635100461182,0.9972,3.020451678601667,0.8339950780557351,8.547320738395317,5.0
13.89588742938661,0.43,0.9333946182314038,11.8,0.32202502908663777,134.73536813192112,65.75805594158084,0.9974,3.3772625307630997,0.36247244291955405,10.792427014118065,6.0
6.231964406841818,0.44,0.6000664398444456,11.8,0.15732941186733687,169.63303249743544,123.78254522473203,0.9975,3.2808615712679234,1.0767159911999797,9.34188615250229,5.0
4.858157948964195,0.39,1.3736835508866485,11.0,0.27400758229013783,209.80842480670057,341.84068675359737,0.9974,3.412819687569436,0.6297243586649892,13.064514172080713,6.0
13.08574998233391,0.27,0.5008767438251837,7.5,0.33433981918738165,267.4940315527677,95.22693924593736,0.9957,3.15311724826006,0.26912424552244835,12.588452423503462,7.0
11.641535758092074,0.24,1.435246517651679,1.7,0.28226332117594316,257.5424094274715,296.52842146483505,0.99,3.281155766198852,0.4486554890304658,12.833304480638057,7.0
12.522748749285027,0.21,0.9679511491533165,1.8,0.01052602947757239,280.0639416533396,247.6169536318286,0.9899,2.7662095518652356,0.6504403698948771,14.18138279662919,8.0
8.36004797107137,0.17,1.4355008878024735,1.7,0.014176998343898656,36.99901488320387,242.59086115645383,0.9916,2.7715819729826534,0.5610644150283763,10.465704897194023,5.0
3.849286622866281,0.26,0.5771203951819263,12.4,0.22096948238590408,45.155069534867515,406.1047336098487,0.9969,3.0313526444097447,0.9657722750734627,9.052791283329986,5.0
7.742916603161394,0.34,0.5239121975756315,15.9,0.042105363410433985,130.8243468432575,16.558129103010227,0.9979,3.3802947101224525,0.22727927212855795,8.940134115580838,6.0
3.5728235448478256,0.265,1.2806139569508057,1.2,0.20100783364880198,200.54620668196895,207.83392560838362,0.9913,2.803877960906796,1.0132590767255976,10.172718619885798,5.0
6.43360204727073,0.36,0.7133063885790897,10.5,0.032777149689950005,39.67450845473427,86.5281365499191,0.9956,3.329727828703184,0.40805208840329965,12.342881433828252,5.0
3.4559351401977167,0.34,0.07321078373772331,15.9,0.10989734546560742,135.77181584866491,322.24643600493454,0.9979,3.338356963130193,0.476842645301893,8.633047474581474,5.0
9.08057810332973,0.25,1.444854126724261,13.5,0.2818365289030404,281.54619919956383,103.17788293401837,0.9975,3.0144027369133637,0.8297559287814096,13.063054211763678,7.0
4.0520135873075125,0.12,1.7362723715611905,9.6,0.10885701535821725,73.13144256901701,90.63754724453186,0.9962,2.837368850138547,0.4791909131565354,13.623696835319839,5.0
14.193907762077655,0.21,0.9213921037824779,12.1,0.07652676896134229,205.3159560629012,384.85196955450186,0.997,3.1551602007125954,0.9086037931731822,11.410656333363198,7.0
11.392647474861553,0.305,0.23585606497952413,18.9,0.22195488030924004,202.39559461963765,341.99240555670076,1.0,3.012485888617857,0.9047592547575913,9.765592029216245,6.0
6.803832319881728,0.25,0.9097254755893575,13.5,0.27917080216747475,191.41430296418196,426.76774291935055,0.9975,3.1690972865818043,0.8623156587160143,13.429893198807022,6.0
14.340612840131,0.13,0.05073588246469076,14.4,0.26291898482317677,45.07973949766215,376.3864772905417,0.9974,3.02454164381611,1.026342521361643,13.598116484463276,7.0
3.7947312520426215,0.12,1.0822161473356293,9.6,0.05119942285133308,102.97013436172966,98.60034186216346,0.9962,3.2368002430129863,1.0636830290185755,13.402369609100642,6.0
6.089146690652374,0.23,0.20856029977836754,16.5,0.15106598315705222,55.64220356322405,210.8453013873403,0.9990000000000001,3.648900042742663,0.5833013069109063,11.388890611685746,6.0
3.8759957571774555,0.23,1.105374678457188,16.5,0.12011660982724012,225.78286954301083,42.011194116026964,0.9990000000000001,3.71613231030406,0.30508289586302917,8.857254299851284,6.0
8.115651096359377,0.33,1.6467298718909298,1.3,0.20484869395933217,272.92074535464053,398.86861936822714,0.9927,3.1917651937563654,0.5149877675461537,11.31219596864091,6.0
5.422761270519434,0.17,1.7540067987783132,8.5,0.062469507090374986,150.31511960418723,264.85957871619553,0.9959,2.805540221151542,0.9966880034547196,11.09133811959069,6.0
7.7597596223296605,0.27,1.1902112109179834,18.75,0.18520680222106894,113.61303069349081,43.36411443652228,1.0,3.5490093023099867,0.39280157823847306,8.850455797264269,6.0
11.458318938593223,0.31,1.1937105725730541,13.3,0.08952787480373678,205.6795940068953,263.3602245638931,0.9982,2.935662384754668,0.5186871800561749,8.779852099513922,6.0
13.648240100703,0.41,1.7043922694336826,9.2,0.01564019590579128,58.23173186977417,84.46611406323971,0.9968,3.2320888845110614,0.41016669459077176,11.53598170387045,6.0
9.006213537126266,0.41,0.5627663192808849,9.2,0.09039762431493645,55.01412996849693,54.39021198763832,0.9968,3.758218237078614,0.8223527165568274,12.527197309452859,6.0
12.822378587503922,0.485,1.4920389735789754,1.5,0.12114774136055298,225.8356744396184,103.28886196543137,0.9940000000000001,3.4615498777993783,0.3114883211471749,13.660696042537682,6.0
7.335054152997594,0.31,0.6228230989288408,3.3,0.2521005536478018,2.1230517949424357,145.82715891786071,0.9914,3.046007623219476,0.7258758227558689,9.323071141264105,5.0
13.304234076000482,0.14,0.09701505910925697,1.7,0.05217778585756417,14.59349320083405,373.9931265071885,0.9911,2.8794966082010376,0.5071858611082146,12.03734581665676,6.0
9.1804101070471,0.31,0.2362790592683414,13.3,0.27737109480001365,43.445819736622035,375.5779687952403,0.9982,2.842702490286891,0.6586118829661217,8.836726734525051,5.0
11.42898572276595,0.32,1.0126871048298378,13.3,0.12699421399642272,233.98292967829136,426.4181785829182,0.9982,2.994453652235575,0.3557754762228795,12.637239689760346,6.0
5.096279020835024,0.36,0.7905561993610182,5.7,0.2913266611782449,272.0744299176039,165.76743150407376,0.9934,3.519837422531004,0.5676874199182959,9.431541518702126,6.0
10.014141726785288,0.24,1.1235998602895938,12.2,0.17621891500868594,281.8322494974671,215.5451092973724,0.9984,3.7697121951656074,0.9576646469310469,8.742481430824842,7.0
6.621324693588388,0.16,0.770396830075378,6.85,0.06894178972450551,42.93537242697015,447.78480253153344,0.9952,2.9753896191914775,0.8442089173696244,12.281135039037153,5.0
12.754216732306997,0.19,0.4491649136041163,5.0,0.20383972138838033,2.1478741271869355,196.83944562631456,0.9952,2.719018871139815,0.45844794200165273,11.372677753933232,5.0
9.412088974093837,0.13,0.37279587293395133,1.6,0.12473417486255123,219.02905942207016,114.61522045781628,0.9928,3.6539663802908766,0.4195730344105032,10.581294263369601,7.0
8.995047650318789,0.19,0.3082635274547458,1.1,0.27194111026603585,84.75875748338991,49.65174410074131,0.9912,2.935000307550818,0.8268196570986208,10.868130621520645,6.0
12.279902453799687,0.39,0.8798733878414658,7.0,0.31331137695744943,13.211402975414435,76.29058137262655,0.9940000000000001,3.5375424139575964,0.3471197215919,8.937289463446785,5.0
9.588368070641398,0.24,0.9149986644164421,7.6,0.11599678573468386,268.2214752649652,129.62963886216585,0.9958,2.734192291529994,1.0767182605561993,9.697679162492891,6.0
7.005096149926979,0.3,1.5178769458254326,2.8,0.19543546832826525,64.06209734315189,71.59586221248364,0.9924,3.124505789492327,0.8476541762379896,11.039939033230722,5.0
4.571194325215146,0.3,0.2730255888085582,2.7,0.13267987108808357,276.57641808579257,349.1993051353899,0.9924,3.4204484549321856,0.25956067295712015,9.592475142387906,6.0
10.494071885801535,0.26,0.4884390601709197,10.4,0.24300699144271948,206.80774742570233,103.21875915882443,0.9940000000000001,3.120134731482874,0.5971533397020319,10.27075830943382,7.0
14.104154629551934,0.24,1.0833591355042385,7.6,0.12289108081097157,13.174325074500583,359.9614445824164,0.9958,3.6248158649626188,0.6588425958264209,8.724380041479499,6.0
13.108066279834329,0.425,0.25952135568940826,13.1,0.1082162207031386,175.7790791902457,94.55088643974462,0.9979,3.6861465649584524,0.4505408351670952,12.080291284797713,7.0
3.8369974238096547,0.24,1.7755978266931787,15.8,0.20396633988619833,23.533633364663373,442.2983818181918,0.9982,2.869675516645031,0.7125098804601724,10.77845915521744,5.0
6.903422460349533,0.27,1.494876683385374,8.1,0.041859172022217006,280.59937811760284,252.93845247934763,0.9961,2.950897673844891,0.7832531415584973,8.97072069009565,6.0
3.020476490399833,0.27,0.814364817458635,15.7,0.09478999432960646,255.81102810687153,262.88088513707316,0.9979,3.2004890259854237,0.2686828300835864,12.501959736442444,6.0
11.096366381122884,0.23,0.25860966754999004,1.2,0.21420290123221747,248.0925270844825,77.43679091026361,0.992,2.7633183085405237,0.6053908570853361,8.975154041160854,6.0
10.659361400093479,0.37,0.1286392051799113,10.5,0.18831237038025486,28.94913275636247,168.54615594027823,0.9975,3.5897533138434428,0.8490626717851103,14.113589162672326,6.0
12.094905298242308,0.19,0.09285408042337276,1.9,0.308027171329991,260.43565765936484,133.75275122493116,0.9917,3.030334398430886,0.583590640450237,10.976838809374913,7.0
4.779287151890719,0.28,0.30549019493880886,1.9,0.027279473957090523,281.1659409272229,90.08249719340157,0.9923,3.285246652895125,0.639166576967445,11.550115797888447,6.0
5.604404304019628,0.31,0.21995520400118726,2.2,0.15906500994624032,33.94208226194385,233.37113463335118,0.9927,3.0707005953198943,1.0084728163283772,10.824041701683761,5.0
8.193268542716606,0.37,0.1852138931618908,10.5,0.11774275829034346,250.92375252896872,61.36062589752611,0.9975,2.7509580795917916,1.0457467191693153,11.600501626210644,6.0
11.840698271192103,0.21,0.08628244193355805,1.2,0.24055906457303447,64.35091841756295,233.22362619349147,0.992,3.5662144598347405,1.00858590580709,12.73747756429735,7.0
5.48542803272962,0.21,0.7131096790873338,4.3,0.20184980990243817,130.16304318198772,336.99190625556446,0.9947,2.8385445437806696,0.9030983094144801,10.301854367542582,5.0
12.874043107751927,0.2,0.208969353536464,2.0,0.21634929206702075,129.20579216071246,409.6650966772322,0.9921,2.873933184205999,0.5565462435349345,13.244252903402119,6.0
7.574413055454643,0.255,0.5115629506803493,1.1,0.3366586516875808,267.82791893907273,15.873426191859735,0.9905,3.6291294609226297,0.612757461320353,10.563222537351578,7.0
13.491429351140976,0.16,0.873771808547262,1.4,0.1379427919771857,152.51639500718284,43.211928594870535,0.9918,3.6856470117425255,0.8354828755031379,8.482811059109695,7.0
14.520295972828356,0.595,1.4005993295970682,5.2,0.2933805937202766,71.08997154740575,139.40680457954304,0.9951,3.3089742318924236,0.8975471774762597,9.60225385851156,5.0
9.449852642283915,0.34,0.8456618691550825,4.6,0.14816438801052023,227.0210182934305,449.7132201399195,0.9917,3.4501858328943684,0.46559862510262284,10.423444557795966,6.0
14.052808311987004,0.25,1.3156769667108426,4.1,0.30157163060954545,136.02394166987952,331.7929772545553,0.9940000000000001,2.753697077029017,0.7388587366064119,12.1194144279052,6.0
8.06444239487828,0.22,1.08708384013323,8.0,0.24741409235527137,32.24660616931966,41.62346044036329,0.9934,3.3272137719380446,0.3180117686902326,8.473245417638799,5.0
11.223241082824702,0.18,0.12368632544946892,10.2,0.07000551033112727,224.2520044153306,65.12529714458164,0.9968,3.758189071195976,1.0147928122947416,12.65009919316622,8.0
13.162906153626754,0.25,0.2316138241177806,4.1,0.1063590479418861,153.19844145739273,27.239381105984087,0.9940000000000001,3.254645981255575,0.27143022637034114,9.32636632522107,6.0
13.065213429865812,0.18,0.9127538027910619,1.2,0.17356008042779253,202.81082540465601,319.1178743220164,0.9919,3.6441382092002703,0.24823668145616323,8.490695114925071,6.0
4.11442590633128,0.23,1.5082917916805485,7.5,0.08369823106433352,171.68417101849596,125.60482590445737,0.9966,3.2041401205270543,0.7879769199802938,10.105553381135719,5.0
6.1237891564983435,0.24,1.6786419002756483,14.0,0.24175139732625742,107.83422088174324,91.27833730171928,0.9979,2.797229698636998,0.8754646055650278,13.332259012954538,6.0
7.923096245533247,0.24,1.4234382937826597,14.0,0.2567697109548324,223.32579778489625,411.5210439249981,0.9979,3.8445858188736395,0.6269057380839084,11.87895919925741,7.0
13.293892314875983,0.32,1.2241390679167061,1.5,0.13564051226045942,90.28233662934515,155.49207875398974,0.9898,2.7783636454699154,0.6362536932451192,11.733119433597935,6.0
6.320910351795003,0.44,0.6327343787354973,1.4,0.3100644273178934,138.44850069399982,224.6620335267349,0.9894,3.3568219536100035,0.37553726289279615,8.59692414285869,5.0
4.364866975098125,0.44,1.068588803223082,1.4,0.23735827882263544,95.68776334479,383.7970116829719,0.9894,3.15274748089408,0.8741306299147659,10.901532817029972,5.0
7.504181409557997,0.32,0.4817451738667897,1.5,0.07168650697950235,83.6242050595994,144.42071359233643,0.9898,3.749660131824445,0.98399474892041,13.783777090057681,7.0
5.566629883418613,0.22,1.7637068643371132,14.5,0.28931170069230217,147.8960587593673,12.41976719364052,0.998,3.4290093998411533,0.6180531643841858,10.094949261219025,6.0
11.594839617949678,0.36,0.8329155750639704,4.8,0.2682344802380412,260.4338812071583,50.6419998242257,0.9932,2.7720308632591952,0.5657267494552363,9.025455429324746,6.0
